Text,Sentiment
"These taste just like any other packaged pork rind product I've tried. I was hoping these would be fresher, closer to the real thing I buy in Mexican markets. Oh well, for a quick snack when you don't feel like leaving the house, it's fine.",Neutral
"I have popped several of these bags in the past week, And every single one of them does not pop up as much as they used to. They used to pop up like a bag of popcorn does, These bags stay very flat in the microwave oven, And when you take the bag out you have to be very quick about opening it, Or it implodes and sticks together!<br /><br />I used to purchase these Microwave Pork Rinds direct from the company, And had never had a problem until now.<br /><br />So it's up to you to decide if you want to buy these or not, They are very tasty and very healthy for you too!",Neutral
"I had trouble finding just the right amount of time to microwave Lowrey's Bacon Curls Microwave Pork Rinds and now that I have they're okay, but I doubt I will buy them again...I ruined quite a few in the process.",Neutral
"This chili is filling and mildly spicy. Cooks well, however it makes exploding noises in my microwave.",Neutral
"Keep box of saltines nearby and nuke this stuff and it's about the best lunch out of a microwave that I have ever had in my 45 years of working.<br />Nice and thick, no weird burnt spices, mystery meat, but they all have that.<br />I will buy this again.",Neutral
"One of the disappointments with Campbell's Chunky Chili is that the ""meat"" is chewy and doesn't really taste like meat. Overall, the chili is acceptable as a quick lunch alternative but don't expect anything resembling homemade chili.",Neutral
"Campbell's makes some great soups,but their chili on the other hand,leaves alot to be desired,it's tastes okay,just not up to snuff,I prefer Hormel(w/ or w/out beans) or even better HOMEADE!!!(and I make a mean chili,no compalints yet!!!)",Neutral
"Taste is not bad and there is plenty of beans and beef.<br />Too much sodium. If you have high blood pressure, this product is a no, no.",Neutral
"Not as good as the reviews led me to expect. Despite great color and good viscosity, the syrup's flavor lacked intensity.  I'll continue my quest elsewhere.",Neutral
The coffee is overall OK.  I had to make it strong for it to taste good. When made weak it wasn't very good. My spouse didn't like it however I made it (personal taste). I used whole beans in a Breville YouBrew grinder/coffee maker. I'm glad that I tried it as Kona blend is suppose to be very good. Three stars!,Neutral
I found this in the organic aisle at my local supermarket.  $[...] for one box of 100 opposed to 3 boxes being sold here with no shipping or waiting.  I would just like to know if anyone knows if this is a good quality for being a bagged tea.  I'm not a Pu-erh expert and I am looking for something as authentic as I can get without paying an arm and a leg.  Can anyone suggest a good quality??  The only reason I gave this a 3 is because it is something you can find at your supermarket without buying a pack of 3.,Neutral
The coffee was send quickly. It was satisfactory but not as good as other Mocha Java coffees I've tasted (perhaps because I now have to stick to decafe). The company sent a sample of decafe Costa Rican coffee which was very good.,Neutral
"I really like this granola - their hemp granola is my favorite. REALLY good stuff. However - it's just too sweet for my taste. Most granola is dreadfully sugar-laden, and other than the healthy ingredients, I feel like I'm chomping on some commercial-grade grocery store sugar cereal... -___-<br /><br />That said, the texture is very satisfying and it is tasty. Just a bit sweet. You've been warned.. ;)",Neutral
"I usually order this item from Amazon since our local grocery stores (Walmart and Safeway) do not carry it, but. . .I would expect that buying in bulk would be cheaper, but instead, six bags of 26.4 ounces is eight cents PER OUNCE more expensive than buying six boxes of 11.5 ounces.  Shouldn't it be the other way around? This is not a savings at all.",Neutral
the meat has some flavor i feel it could have a little more and also the slices are very thin so they burn quick if you dont pay attention. the cucumber sause from the same place is amazing though!,Neutral
"I have been researching the web to find some gyro strips and this is the most expensive so far, maybe look elsewhere?",Neutral
"3 months later and I STILL HAVE 1 more box, after giving away the other TWO boxes lol. There's no taste in butter and although it's a reasonable price, It's too simple, no flavor and you can sometimes get burned popcorn even though the same timing worked for the same PACKAGE and the same MICROWAVE (so never leave your popcorn unattended)!",Neutral
"This would be a great soup if Health Valley  lowered the sugar content at least in half or more. The company took the Health out of the Valley with this soup.When one buys a No Salt soup they are doing so for Health Reasons, if one is watching their salt  intake they are  also in most cases concerned about their sugar intake .I buy health Valley No Salt Soups because  they are Organic , No or little salt  and yes low in sugar, 14 grams of Sugar is shameful.They do a good job with their No Salt Soups except with their Tomato Soup. Fix it Health Valley . Use carrots as a sweetener?? Give it some thought???",Neutral
